,budget,production_company,popularity,revenue,vote_average,vote_count,title,genre
1317,0.1,0.08384146341463415,0.01147532381358919,0.0036944508552233532,0.63,0.006253635834787667,White Squall,0
1320,0.09736842105263158,0.006859756097560976,0.004718632040687529,0.0023250631904344217,0.58,0.0037812681791739382,Switchback,0
1321,0.0,0.1524390243902439,0.006443693998240403,0.0,0.54,0.0013816172193135544,Texas Rangers,0
1322,0.14473684210526316,0.15701219512195122,0.026799954345758898,0.0064093514238472956,0.62,0.04399360093077371,City of Ember,1
1323,0.08421052631578947,0.19283536585365854,0.029331952216590552,0.010135729508150759,0.7,0.05097440372309482,The Master,5
1324,0.1,0.0,0.0077216381407321155,0.0019407520650921264,0.43,0.005453752181500873,Virgin Territory,1
1325,0.10526315789473684,0.08689024390243902,0.00442932024456598,0.003512775696390921,0.71,0.005162885398487493,The Express,5
1329,0.10526315789473684,0.057164634146341466,0.030847761191063805,0.028587158559349634,0.58,0.04319371727748691,What to Expect When You're Expecting,12
1331,0.09736842105263158,0.19435975609756098,0.01639285685753649,0.03589583760092473,0.5599999999999999,0.02399650959860384,Nim's Island,1
1333,0.09736842105263158,0.009908536585365854,0.035397896029769615,0.01737891310975373,0.75,0.0599912739965096,Magnolia,5
1334,0.07894736842105263,0.0038109756097560975,0.029495571516342505,0.019937051672268665,0.53,0.03715823152995928,Cop Out,0
1336,0.09736842105263158,0.057164634146341466,0.007581694540634351,0.03422008311540954,0.67,0.01185282140779523,Dolphin Tale,5
1338,0.09473684210526316,0.009908536585365854,0.03136822684901889,0.03667361922025389,0.7,0.04319371727748691,John Q,5
1339,0.17105263157894737,0.001524390243902439,0.01926238249228037,0.04223815446939992,0.61,0.025596276905177427,Blue Streak,0
1341,0.09605263157894736,0.19588414634146342,0.003181694245972965,0.007831821532419354,0.53,0.0016724840023269343,Obitaemyy Ostrov,0
1342,0.09473684210526316,0.006859756097560976,0.010480282011046364,0.01799130994641469,0.6599999999999999,0.014397905759162303,Breakdown,5
1343,0.09473684210526316,0.19664634146341464,0.02670312495993733,0.05738952784812976,0.58,0.0245782431646306,Never Say Never Again,1
1344,0.09473684210526316,0.05945121951219512,0.038747370239934485,0.02316107267666082,0.6,0.0650087260034904,Hot Tub Time Machine,4
1345,0.09473684210526316,0.057164634146341466,0.007957978271361105,0.01880386997830436,0.67,0.006980802792321117,Dolphin Tale 2,7
1346,0.11052631578947368,0.1524390243902439,0.013100022732897433,0.011538512497879067,0.54,0.012579988365328679,Reindeer Games,6
1348,0.09736842105263158,0.09375,0.033866113667193935,0.009415476586274769,0.52,0.050319953461314716,Aloha,5
1349,0.0,0.001524390243902439,0.009254337608316112,0.0,0.62,0.0029086678301337987,Ghosts of Mississippi,9
1350,0.0,0.011432926829268292,0.0031919708472989837,0.0,0.63,0.002326934264107039,Snow Falling on Cedars,5
1351,0.09736842105263158,0.009908536585365854,0.013125536068863415,0.03445080193000279,0.58,0.040430482838859805,The Rite,5
1353,0.09473684210526316,0.011432926829268292,0.0012202784526104062,0.0010772358714261044,0.45999999999999996,0.0010180337405468296,Isn't She Great,5
1354,0.09736842105263158,0.19740853658536586,0.007187473012571916,0.022884197975611163,0.52,0.007198952879581152,Space Chimps,3
1355,0.0,0.023628048780487805,0.0039484557062350704,0.0,0.53,0.005162885398487493,Head of State,8
1357,0.09473684210526316,0.19817073170731708,0.02189103043948614,0.056257789500790835,0.65,0.027559627690517743,葉問3,0
1360,0.0,0.14710365853658536,0.007616287558812142,0.0,0.5900000000000001,0.001963350785340314,There Be Dragons,5
1363,0.09210526315789473,0.1524390243902439,0.02460466992268639,0.0530617046425015,0.55,0.06304537521815008,Spy Kids,0
1367,0.09210526315789473,0.006859756097560976,0.028114618093633234,0.049857152318062724,0.62,0.03853984874927283,Star Trek: The Motion Picture,4
1372,0.09210526315789473,0.001524390243902439,0.004274451702689107,0.024719064209716195,0.55,0.016361256544502618,Guess Who,8
1375,0.09210526315789473,0.0007621951219512195,0.01261066098253434,0.03097951814487697,0.58,0.03999418266433973,Sky High,1
1376,0.09210526315789473,0.006859756097560976,0.013588601003764009,0.0,0.63,0.01287085514834206,In & Out,8
1377,0.09210526315789473,0.12042682926829268,0.026961597815293694,0.040665539008595195,0.55,0.03294066317626527,Species,4
1379,0.0868421052631579,0.009908536585365854,0.02902523712518051,0.03735909157746207,0.6,0.03170447934845841,The Cell,15
1380,0.0,0.19969512195121952,0.033098319749985984,0.0,0.63,0.07402559627690518,The Man in the Iron Mask,0
1381,0.09210526315789473,0.0007621951219512195,0.010878529435938561,0.02161123583682811,0.6799999999999999,0.007489819662594531,Secretariat,5
1382,0.08947368421052632,0.07240853658536585,0.02100566777176678,0.03429346925677624,0.6,0.025087260034904014,TMNT,1
1383,0.08421052631578947,0.10518292682926829,0.010569717451881866,0.018751126132735534,0.6799999999999999,0.01025305410122164,Radio,5
1387,0.08947368421052632,0.20045731707317074,0.02263957771460184,0.01727780172879905,0.72,0.026905177428737638,Malcolm X,5
1388,0.09210526315789473,0.20121951219512196,0.043890439163727916,0.03158532594637187,0.5599999999999999,0.0651541593949971,This Is 40,8
1389,0.09210526315789473,0.0007621951219512195,0.015655705440170403,0.033077641621126946,0.52,0.015270506108202443,Old Dogs,8
1391,0.09210526315789473,0.014481707317073171,0.016564501682684966,0.024859430386403543,0.52,0.018397324025596278,License to Wed,8
1392,0.0,0.001524390243902439,0.007704093225243086,0.0,0.52,0.01759744037230948,The Benchwarmers,8
1393,0.07894736842105263,0.20198170731707318,0.012700324843048129,0.020949083355576468,0.58,0.010180337405468295,Must Love Dogs,8
1396,0.028157894736842104,0.2027439024390244,0.04137845770930433,0.043831251894009104,0.7,0.0577370564281559,Poltergeist,15
1397,0.0,0.19359756097560976,0.027029162071933458,0.0,0.6,0.03017742873763816,The Ladykillers,8
1398,0.09210526315789473,0.024390243902439025,0.02958404531033243,0.03063772405124096,0.52,0.04457533449680046,Max Payne,0
1400,0.09210526315789473,0.17378048780487804,0.02099510336164612,0.027789805676286073,0.5700000000000001,0.033304246655032,The Back-Up Plan,8
1401,0.09210526315789473,0.057164634146341466,0.01602251203844513,0.02148589065168591,0.5900000000000001,0.02152414194299011,Something Borrowed,8
1402,0.0,0.013719512195121951,0.018175105965744665,0.0,0.51,0.020869691681210004,Black Knight,1
1403,0.09210526315789473,0.006859756097560976,0.00786863876679048,0.01266991906201012,0.6900000000000001,0.007053519488074462,The Bad News Bears,8
1404,0.09210526315789473,0.011432926829268292,0.022026622644712588,0.03566168079492883,0.41,0.023632926119837114,Street Fighter,0
1406,0.09210526315789473,0.009908536585365854,0.004250058765245107,0.0,0.64,0.002545084351367074,The Nativity Story,5
1407,0.10526315789473684,0.014481707317073171,0.019595824970246478,0.024665345100858504,0.55,0.049229203025014545,House of Wax,15
1408,0.07105263157894737,0.001524390243902439,0.025853576213576188,0.041429868522596745,0.67,0.05897324025596277,Closer,5
1409,0.09210526315789473,0.009146341463414634,0.032058038288060524,0.030346875717529385,0.6,0.05388307155322862,J. Edgar,5
1410,0.09210526315789473,0.03353658536585366,0.0225844737514125,0.025981831457561576,0.6,0.03526759744037231,Mirrors,15
1411,0.09210526315789473,0.014481707317073171,0.013298871199631197,0.016312654061582228,0.54,0.017379290285049448,Queen of the Damned,5
1412,0.09210526315789473,0.013719512195121951,0.03190449343821931,0.02048817550346892,0.5900000000000001,0.053083187899941826,Predator 2,4
1413,0.09210526315789473,0.09603658536585366,0.014478958067749058,0.011651297267482603,0.5900000000000001,0.017306573589296104,Untraceable,5
1414,0.09210526315789473,0.009908536585365854,0.009978579887563952,0.014441723172123784,0.63,0.017815590459569517,Blast from the Past,8
1415,0.09210526315789473,0.15777439024390244,0.01409749948921077,0.009723206408287423,0.61,0.01694299011052938,Flash Gordon,4
1416,0.09210526315789473,0.04801829268292683,0.01678809485316729,0.012947931869133912,0.58,0.023632926119837114,Jersey Girl,8
1417,0.11842105263157894,0.03125,0.01657555148462198,0.010887235332154646,0.51,0.02181500872600349,Alex Cross,0
1418,0.09210526315789473,0.0038109756097560975,0.00631071491413353,0.009004867068480617,0.63,0.01141652123327516,Midnight in the Garden of Good and Evil,13
1419,0.023421052631578947,0.2035060975609756,0.017222835747960605,0.001470606651108325,0.5599999999999999,0.0231239092495637,Heist,13
1420,0.09210526315789473,0.011432926829268292,0.02722197797496373,0.033446038630396954,0.6,0.03170447934845841,Nanny McPhee and the Big Bang,8
1421,0.09210526315789473,0.13490853658536586,0.006769178334615082,0.0,0.61,0.0058900523560209425,Hoffa,13
1422,0.07894736842105263,0.013719512195121951,0.029071599467281908,0.024523059603149183,0.55,0.038030831878999416,The X Files: I Want to Believe,5
1423,0.08157894736842106,0.20426829268292682,0.025943815691679254,0.009823927540452733,0.5900000000000001,0.03177719604421175,Ella Enchanted,7
1424,0.09210526315789473,0.001524390243902439,0.040111336091169736,0.018064713304639744,0.7,0.059845840605002906,Concussion,5
1425,0.09210526315789473,0.041920731707317076,0.022720501096126076,0.029443394174039024,0.5599999999999999,0.06988074461896451,Abduction,6
1426,0.09210526315789473,0.15091463414634146,0.01604859756570522,0.006986495666973896,0.52,0.017088423502036067,Valiant,3
1427,0.09210526315789473,0.006859756097560976,0.010292281194834328,0.0,0.6900000000000001,0.011707388016288539,Wonder Boys,8
1428,0.09210526315789473,0.1524390243902439,0.021801122169916587,0.00927982711140744,0.49000000000000005,0.027559627690517743,Superhero Movie,0
1429,0.14736842105263157,0.03353658536585366,0.033680546662654014,0.007066503125116071,0.5700000000000001,0.043121000581733564,Broken City,6
1430,0.09210526315789473,0.20503048780487804,0.012786468756319551,0.006920782864165042,0.51,0.01214368819080861,Cursed,15
1431,0.09210526315789473,0.20579268292682926,0.020226434597070343,0.01114920669019124,0.62,0.06050029086678301,Premium Rush,13
1432,0.09210526315789473,0.009908536585365854,0.020857020239827984,0.01853688959054027,0.54,0.047047702152414196,Hot Pursuit,0
1433,0.09210526315789473,0.006859756097560976,0.01153935099151072,0.010718443046270471,0.65,0.01156195462478185,The Four Feathers,10
1435,0.08157894736842106,0.011432926829268292,0.019114996979064096,0.014889715510989108,0.6,0.021305991855730077,Wimbledon,8
1436,0.09210526315789473,0.03125,0.01561092376224273,0.014110713646824086,0.45999999999999996,0.0108347876672484,Furry Vengeance,8
1437,0.07894736842105263,0.2073170731707317,0.01117039382196494,0.0,0.53,0.013888888888888888,Bait,0
1438,0.07105263157894737,0.0350609756097561,0.01131234865733,0.00592527506066291,0.58,0.009380453752181502,Krull,2
1439,0.09210526315789473,0.02972560975609756,0.011180031990290154,0.02267455654117379,0.6,0.015706806282722512,Lions for Lambs,0
1440,0.09210526315789473,0.006859756097560976,0.007786015942859812,0.0,0.5700000000000001,0.002254217568353694,Flight of the Intruder,0
1441,0.09210526315789473,0.0350609756097561,0.01226067749356526,0.006570079046330612,0.6599999999999999,0.015415939499709133,Walk Hard: The Dewey Cox Story,8
1442,0.0,0.04801829268292683,0.012722861870606067,0.0,0.64,0.007853403141361256,The Shipping News,5
1443,0.09210526315789473,0.08460365853658537,0.007683979730471746,0.004906414740910276,0.5700000000000001,0.003999418266433973,American Outlaws,0
1444,0.09210526315789473,0.16082317073170732,0.01866567605620588,0.009831503675497785,0.7,0.023414776032577078,The Young Victoria,5
1445,0.10526315789473684,0.1364329268292683,0.016924433990741727,0.004378113648881572,0.53,0.015997673065735893,Whiteout,0
1446,0.08421052631578947,0.20807926829268292,0.050095240441434506,0.019610800097512125,0.65,0.07177137870855148,The Tree of Life,5
1447,0.0868421052631579,0.039634146341463415,0.003090754661555959,0.0,0.47000000000000003,0.004653868528214078,Knock Off,0
1448,0.09210526315789473,0.20884146341463414,0.03186911237215143,0.006280034883378007,0.55,0.04035776614310646,Sabotage,0
1449,0.09210526315789473,0.013719512195121951,0.004279221105571686,0.00414668248677391,0.48,0.006617219313554392,The Order,5
1450,0.05394736842105263,0.03429878048780488,0.01954415643901853,0.003618902204710428,0.5599999999999999,0.02137870855148342,Punisher: War Zone,0
1451,0.09210526315789473,0.001524390243902439,0.01176837826613943,0.004485776403124663,0.49000000000000005,0.00981675392670157,Zoom,7
1453,0.0,0.20960365853658536,0.0010420448618418136,0.0,0.47000000000000003,0.0006544502617801048,Warriors of Virtue,2
1454,0.09210526315789473,0.06935975609756098,0.019167233133192584,0.015087744533150963,0.65,0.025959860383944152,A Good Year,8
1455,0.09210526315789473,0.001524390243902439,0.004001236641296264,0.0016685922724397446,0.6599999999999999,0.0038539848749272834,Radio Flyer,5
1456,0.09210526315789473,0.08384146341463415,0.010419167184022962,0.0,0.77,0.008362420011634671,Bound by Honor,0
1457,0.09210526315789473,0.20807926829268292,0.006189237902926673,0.0,0.6599999999999999,0.004363001745200698,Smilla's Sense of Snow,0
1458,0.09210526315789473,0.08003048780487805,0.010362007443729055,0.006039856839857191,0.62,0.010325770796974986,Femme Fatale,6
1459,0.09210526315789473,0.21036585365853658,0.0032720879073588715,0.0,0.74,0.0024723676556137287,Lion of the Desert,0
1460,0.09210526315789473,0.1676829268292683,0.003286374416137174,0.005380268235762165,0.67,0.0018179173938336242,Le Hussard sur le toit,10
1461,0.1,0.011432926829268292,0.006300051141452819,0.00022779912236397384,0.6599999999999999,0.0035631180919139032,Ride with the Devil,5
1462,0.0,0.2111280487804878,0.015910302013586276,0.009020122281036297,0.7,0.021160558464223385,Biutiful,5
1463,0.09210526315789473,0.21189024390243902,0.02315837476680706,0.003764866729839361,0.58,0.022324025596276904,Bandidas,0
1466,0.09210526315789473,0.010670731707317074,0.019224156459119467,0.0051762674745431635,0.5,0.02326934264107039,Unfinished Business,8
1467,0.08947368421052632,0.001524390243902439,0.010431637756358901,0.01156952795083549,0.7,0.0122891215823153,The Age of Innocence,5
1468,0.09210526315789473,0.03353658536585366,0.028102486724519544,0.005489627567922266,0.6799999999999999,0.06013670738801629,The Fountain,5
1469,0.18421052631578946,0.0038109756097560975,0.0037425559240326627,0.004040210565233667,0.53,0.002108784176847004,Chill Factor,0
1470,0.09210526315789473,0.16615853658536586,0.019221726073742517,0.0007555894475948292,0.51,0.02501454333915067,Stolen,0
1472,0.08947368421052632,0.06935975609756098,0.047907056444061465,0.022601890279697036,0.73,0.07737056428155904,The Longest Ride,5
1473,0.19736842105263158,0.009908536585365854,0.02363864541397443,0.007029710698812635,0.54,0.018470040721349622,The Astronaut's Wife,5
1474,0.08947368421052632,0.001524390243902439,0.001892108694577484,0.0,0.53,0.0013089005235602095,I Dreamed of Africa,12
1475,0.09210526315789473,0.21417682926829268,0.020480749072183536,0.0,0.54,0.017452006980802792,Playing for Keeps,8
1476,0.09210526315789473,0.2149390243902439,0.017713454948652653,0.009802848725558665,0.65,0.016288539848749273,Mandela: Long Walk to Freedom,5
1477,0.08421052631578947,0.21570121951219512,0.005256148085528162,0.014484635832887673,0.71,0.004872018615474113,Reds,5
1479,0.13157894736842105,0.014481707317073171,0.014391931312421065,0.028679914025049626,0.53,0.007998836532867946,Exit Wounds,0
1481,0.08947368421052632,0.1364329268292683,0.014695752326507244,0.0,0.63,0.00879872018615474,The House of Magic,7
1482,0.07894736842105263,0.03125,0.0266438112220772,0.023180629593013265,0.48,0.03410413030831879,The Darkest Hour,15
1483,0.0868421052631579,0.03125,0.0340064832699917,0.05038468618384101,0.67,0.04821116928446771,Step Up Revolution,17
1484,0.0868421052631579,0.009908536585365854,0.022433471212590587,0.022246338122813087,0.51,0.03614019778941245,Snakes on a Plane,0
1485,0.0868421052631579,0.011432926829268292,0.008382897119988188,0.0,0.49000000000000005,0.007998836532867946,The Watcher,14
1486,0.0868421052631579,0.041920731707317076,0.04008720926265094,0.01962008249495701,0.61,0.05570098894706225,The Punisher,0
1487,0.07894736842105263,0.040396341463414635,0.018892352892345046,0.009903593530904212,0.6599999999999999,0.017306573589296104,Goal!: The Dream Begins,5
1488,0.07894736842105263,0.11890243902439024,0.036463718238022455,0.014471553531330143,0.63,0.05810063990692263,Safe,0
1489,0.0868421052631579,0.03353658536585366,0.01034814465345397,0.0,0.5700000000000001,0.008435136707388016,Pushing Tin,8
1491,0.07894736842105263,0.21722560975609756,0.024598768700297913,0.007966895318585458,0.58,0.026396160558464225,Doomsday,0
1492,0.08421052631578947,0.010670731707317074,0.03874430142155673,0.04053827306769283,0.72,0.05911867364746946,The Reader,5
1493,0.09210526315789473,0.06554878048780488,0.023879557364464284,0.008665795031887356,0.53,0.028650378126817918,Wanderlust,8
1495,0.08421052631578947,0.040396341463414635,0.01717648254264634,0.05453310111698684,0.62,0.023487492728330426,Phenomenon,5
1496,0.0868421052631579,0.0007621951219512195,0.015596192977190164,0.0,0.53,0.013452588714368819,Snow Dogs,1
1497,0.0,0.006859756097560976,0.02469252926774173,0.021638721475137325,0.67,0.028359511343804537,Scrooged,2
1498,0.08421052631578947,0.006859756097560976,0.016722667462617875,0.028765780953985097,0.5599999999999999,0.026105293775450844,Nacho Libre,8
1501,0.07631578947368421,0.21798780487804878,0.01712367419722375,0.017949196076141538,0.6,0.01759744037230948,Stigmata,15
1502,0.08421052631578947,0.06935975609756098,0.027578557082143275,0.017509153621621375,0.7,0.03955788248981966,Men of Honor,5
1503,0.08421052631578947,0.21875,0.021097321167678425,0.02476921082046534,0.6,0.028650378126817918,Takers,0
1504,0.09210526315789473,0.21951219512195122,0.02152092546105698,0.007826262997962715,0.5700000000000001,0.030104712041884817,The Big Wedding,8
1505,0.08421052631578947,0.013719512195121951,0.018160662989486737,0.029991557064286866,0.53,0.022760325770796976,"Big Mommas: Like Father, Like Son",13
1507,0.08421052631578947,0.006859756097560976,0.016547303965106928,0.013175885584538527,0.67,0.02719604421175102,Alive,0
1508,0.07894736842105263,0.009908536585365854,0.026493722361968428,0.02782201805958268,0.63,0.07402559627690518,The Number 23,6
1509,0.0868421052631579,0.22103658536585366,0.012164720670914736,0.0034056341107976005,0.67,0.01687027341477603,The Young and Prodigious T.S. Spivet,1
1510,0.09210526315789473,0.001524390243902439,0.011458246016342252,0.011390293999043899,0.5599999999999999,0.01039848749272833,1941,0
1511,0.0,0.023628048780487805,0.006908259650427323,0.0,0.63,0.004872018615474113,Dreamer: Inspired By a True Story,5
1512,0.08421052631578947,0.009908536585365854,0.03954942596678671,0.021786796141468324,0.6900000000000001,0.06050029086678301,A History of Violence,5
1513,0.08421052631578947,0.07850609756097561,0.05431957001411765,0.03054831618843726,0.62,0.07715241419429901,Transporter 2,0
1514,0.08421052631578947,0.039634146341463415,0.018814192246829665,0.006654480748883209,0.63,0.0310500290866783,The Quick and the Dead,0
1515,0.07368421052631578,0.009908536585365854,0.007082613532960254,0.010766334607259736,0.5599999999999999,0.0075625363583478765,Laws of Attraction,0
1516,0.08421052631578947,0.006859756097560976,0.01777209941685541,0.0,0.6599999999999999,0.016361256544502618,Bringing Out the Dead,5
1517,0.08421052631578947,0.011432926829268292,0.029465792442884556,0.0066033434514095836,0.62,0.04508435136707388,Repo Men,0
1518,0.18421052631578946,0.22179878048780488,0.005507236132685588,0.019220973838543626,0.4,0.0075625363583478765,디워,2
1519,0.08421052631578947,0.03353658536585366,0.0038596689772858956,0.0,0.54,0.0031995346131471784,Bogus,2
